"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","protein binding","GO:0005515","1.6173453632251108e-9","8.79119723221009","10266","285","196","21091","PYGL,MYH9,MAP2K2,RPS27A,KARS,ACLY,CTH,HEATR5B,PXK,GK,HSPH1,RANBP9,PPP3CC,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,ASL,ALDH1L1,CPS1,ARG1,HSPA8,AHCY,FASN,CBS,TAT,SND1,PRDX1,ALDOA,GBP2,HGS,GLS2,MYO1C,GDA,ESD,ACOX1,ALDOB,EPHX2,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,SPATA13,EHHADH,NAMPT,UPB1,EPRS,MAOB,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,AOX3,ATOX1,IDE,SDS,IFIH1,CTPS2,ENO1,EIF3A,SERPINB1A,ACTR3,GSK3A,PKM,MYO1B,METAP2,DPP9,TAP1,FNDC3A,KIF5B,CAP1,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,CLUH,XDH,ACOX2,SETD3,UBR2,DDX3X,CPT1A,MTOR,CCT6A,GAPVD1,PGK1,ANAPC7,WDR61,PPP2CA,IARS,OASL2,IKBKE,NAIP2,DYNC1H1,PGAM1,ALDH7A1,EEF1G,ST13,AIMP2,IFIT1,ACACA,ESYT1,UBA1,ACTB,GSS,HSPA4L,STAT3,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,CLTA,CLIC1,DPYS,GBP5,DDX58,RPS6,NSF,ADH5,ZBP1,GSTK1,SMARCD2,SDSL,ELMO3,WIPI2,IQGAP2,CCT5,PAFAH1B1,SLC25A5,OAT,GSTP1,TPI1,HSPA1A,RPSA,PFKL,TCP1,LDHA,ILK,CKAP5,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,ACTR2,EEF2,ACTN4,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,AOX1,CCAR2,HSPD1,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,DNPEP,PFKP,UBE4B,KYNU,PECR,PAK2,IFIT3,CCT7,VBP1,HPD,HSPA9,SAA3,HGD,PYCRL,RPL4,PICALM,MGST1,CTPS1,USP5"
"GO:MF","lyase activity","GO:0016829","9.669844050943238e-9","8.014580529884004","196","285","19","21091","CTH,ME1,HACL1,ASL,FASN,CBS,ALDOA,ACO1,ALDOB,EHHADH,HSD17B4,SDS,ENO1,GOT1,ECHS1,CYP17A1,PCK1,SDSL,TPI1"
"GO:MF","NAD binding","GO:0051287","1.439048010546372e-8","7.84192471657935","62","285","12","21091","ME1,AHCY,GAPDH,IDH1,SORD,AOX3,LDHA,ALDH2,UGDH,AOX1,IDH3A,MDH1"
"GO:MF","protein homodimerization activity","GO:0042803","3.123541209538966e-7","6.505352759941326","674","285","32","21091","MYH9,KARS,HSP90AB1,CBS,GBP2,ACOX1,EPHX2,CAT,IDH1,UPB1,EPRS,HSD17B4,TKT,AOX3,IDE,SDS,ENO1,TAP1,HSP90AA1,XDH,ACOX2,GSS,STAT3,S100A6,IKBKG,GBP5,TPI1,ATIC,SNX6,ACTN4,AOX1,KYNU"
"GO:MF","enzyme binding","GO:0019899","3.226423460875597e-7","6.491278633025058","1988","285","61","21091","RPS27A,RANBP9,HSP90AB1,UBB,HSPA8,CBS,ALDOA,HGS,ALDOB,CAT,GAPDH,GPI,EHHADH,EPRS,ISG15,TNFAIP3,USP19,ATOX1,ENO1,EIF3A,ACTR3,GSK3A,KIF5B,CAP1,HSP90AA1,VDAC1,MTOR,ANAPC7,PPP2CA,IARS,IKBKE,PGAM1,ACACA,ACTB,STAT3,IKBKG,CLTA,DDX58,RPS6,NSF,SLC25A5,GSTP1,TPI1,HSPA1A,PFKL,TCP1,LDHA,ILK,EEF2,AP2A2,DHX9,CCAR2,HSPD1,CTNND1,PTPN6,EEF1A1,ANXA2,CAPN1,UBE4B,PAK2,HSPA9"
"GO:MF","unfolded protein binding","GO:0051082","0.0000010013801700250996","5.999401013030924","88","285","12","21091","HSP90AB1,HSPA8,NACA,HSP90AA1,CCT6A,ST13,CCT5,HSPA1A,TCP1,UBE4B,CCT7,HSPA9"
"GO:MF","acyl-CoA oxidase activity","GO:0003997","0.0000010669115528961576","5.971871582151237","6","285","5","21091","ACOX1,ACOX2,CRAT,ACOX3,ACAA1A"
"GO:MF","hydrolase activity","GO:0016787","0.000001402300518042521","5.853158905526391","2597","285","71","21091","RNF213,MYH9,VARS,PPP3CC,FBP1,ACSL5,CPS1,ARG1,HSPA8,AHCY,FASN,SND1,GBP2,GLS2,ACSL1,MYO1C,GDA,ESD,EPHX2,CAT,BPGM,MTHFD1,BAAT,UPB1,TNFAIP3,USP19,IDE,IFIH1,MYO1B,METAP2,DPP9,TAP1,KIF5B,HSP90AA1,IIGP1,DDX3X,ABCE1,PPP2CA,IARS,DYNC1H1,PGAM1,PPA1,GBE1,ANXA1,ACNAT1,DPYS,GBP5,DDX58,NSF,PSMB1,LAP3,LARS,HSPA1A,ATIC,SAMHD1,XRN1,ATP6V1B2,EEF2,DHX9,ACNAT2,PTPN6,EEF1A1,CAPN1,DNPEP,KYNU,ZNFX1,IRGM1,HSPA9,PSMD13,PYCRL,USP5"
"GO:MF","RNA binding","GO:0003723","0.0000015290367218531443","5.815582084302084","1282","285","45","21091","RARS,KARS,RPL7A,HSP90AB1,HSPA8,SND1,ACO1,EPRS,RPS3A,IFIH1,ENO1,EIF3A,PKM,RPLP0,FAM120A,ZCCHC6,HSP90AA1,CLUH,FARSB,ATXN2L,DDX3X,RPL12,IARS,OASL2,EEF1G,DARS,OAS3,IFIT1,STAT3,ANXA1,DDX58,RPS6,ZBP1,CCT5,EIF3D,COPA,SAMHD1,XRN1,EEF2,DHX9,HSPD1,EEF1A1,ZNFX1,IFIT3,RPL4"
"GO:MF","aminoacyl-tRNA ligase activity","GO:0004812","0.0000020638590735610474","5.6853199609519605","43","285","9","21091","RARS,VARS,KARS,EPRS,FARSB,IARS,DARS,LARS,NARS"
"GO:MF","ligase activity, forming carbon-oxygen bonds","GO:0016875","0.0000020638590735610474","5.6853199609519605","43","285","9","21091","RARS,VARS,KARS,EPRS,FARSB,IARS,DARS,LARS,NARS"
"GO:MF","oxidoreductase activity, acting on the aldehyde or oxo group of donors","GO:0016903","0.000002511239255737701","5.600111908355714","59","285","10","21091","ALDH1L1,GAPDH,AOX3,ALDH9A1,ALDH7A1,ADH5,ALDH8A1,ALDH2,AOX1,ALDH1A7"
"GO:MF","oxidoreductase activity, acting on CH-OH group of donors","GO:0016614","0.000008357364441180423","5.077930659057832","152","285","14","21091","ME1,FASN,IDH1,EHHADH,SORD,HSD17B4,AKR1A1,ADH5,HAO1,LDHA,CBR1,UGDH,IDH3A,MDH1"
"GO:MF","ligase activity, forming carbon-nitrogen bonds","GO:0016879","0.000010130060346376093","4.994387967470907","51","285","9","21091","CPS1,ASS1,MTHFD1,CTPS2,GART,GSS,GLUL,PFAS,CTPS1"
"GO:MF","oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor","GO:0016634","0.00002166995768639336","4.66414193669974","9","285","5","21091","ACOX1,ACOX2,CRAT,ACOX3,ACAA1A"
"GO:MF","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","GO:0016616","0.00002664300681815809","4.574416764079616","141","285","13","21091","ME1,FASN,IDH1,EHHADH,SORD,HSD17B4,AKR1A1,ADH5,LDHA,CBR1,UGDH,IDH3A,MDH1"
"GO:MF","vitamin binding","GO:0019842","0.00003149468286290859","4.501762760439438","143","285","13","21091","PYGL,CTH,HACL1,FASN,CBS,TAT,TKT,SDS,GOT1,ACACA,PHYH,OAT,KYNU"
"GO:MF","ubiquitin-like protein ligase binding","GO:0044389","0.00005528487585105927","4.257393661331616","330","285","19","21091","RPS27A,HSP90AB1,UBB,HSPA8,CBS,HGS,GPI,ISG15,USP19,HSP90AA1,IKBKE,IKBKG,DDX58,SLC25A5,TPI1,HSPA1A,TCP1,HSPD1,HSPA9"
"GO:MF","monosaccharide binding","GO:0048029","0.00005780428975004179","4.2380399306860195","81","285","10","21091","PYGL,FBP1,ALDOA,ALDOB,GPI,TALDO1,TKT,PHYH,PFKL,PFKP"
"GO:MF","ATPase activity","GO:0016887","0.00007433055137764587","4.128832645625937","443","285","22","21091","RNF213,MYH9,ACSL5,HSPA8,ACSL1,MYO1C,IDE,IFIH1,MYO1B,TAP1,KIF5B,HSP90AA1,DDX3X,ABCE1,DYNC1H1,ANXA1,DDX58,NSF,HSPA1A,DHX9,ZNFX1,HSPA9"
"GO:MF","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","GO:0016620","0.00009835621724854255","4.007198182451369","48","285","8","21091","ALDH1L1,GAPDH,ALDH9A1,ALDH7A1,ADH5,ALDH8A1,ALDH2,ALDH1A7"
"GO:MF","protein dimerization activity","GO:0046983","0.00011544747244015432","3.9376155709088656","1049","285","36","21091","MYH9,KARS,HSP90AB1,CBS,GBP2,ACOX1,EPHX2,CAT,IDH1,UPB1,EPRS,HSD17B4,TKT,AOX3,IDE,SDS,ENO1,TAP1,HSP90AA1,XDH,ACOX2,PPP2CA,ST13,GSS,STAT3,S100A6,IKBKG,GBP5,PAFAH1B1,TPI1,ATIC,NARS,SNX6,ACTN4,AOX1,KYNU"
"GO:MF","ubiquitin protein ligase binding","GO:0031625","0.00011552684177376422","3.937317099062824","312","285","18","21091","RPS27A,HSP90AB1,UBB,HSPA8,CBS,GPI,ISG15,USP19,HSP90AA1,IKBKE,IKBKG,DDX58,SLC25A5,TPI1,HSPA1A,TCP1,HSPD1,HSPA9"
"GO:MF","isomerase activity","GO:0016853","0.0001564536420082932","3.8056143226699466","164","285","13","21091","ECI2,BPGM,GPI,EHHADH,PGM1,HSD17B4,ECH1,PGM3,AMACR,PBLD2,PGAM1,TPI1,HSPD1"
"GO:MF","amino acid binding","GO:0016597","0.0001730464852027319","3.7618372173612467","70","285","9","21091","RARS,KARS,CPS1,TAT,ASS1,UBR2,GSS,DPYS,GLUL"
"GO:MF","purine deoxyribonucleotide binding","GO:0032554","0.00019810800998962236","3.7030979645221995","6","285","4","21091","HSP90AB1,HSP90AA1,ST13,SAMHD1"
"GO:MF","pyridoxal phosphate binding","GO:0030170","0.00029242262648651807","3.5339890264540537","55","285","8","21091","PYGL,CTH,CBS,TAT,SDS,GOT1,OAT,KYNU"
"GO:MF","vitamin B6 binding","GO:0070279","0.0003371964774754091","3.47211697088295","56","285","8","21091","PYGL,CTH,CBS,TAT,SDS,GOT1,OAT,KYNU"
"GO:MF","oxidoreductase activity, acting on the CH-CH group of donors","GO:0016627","0.00044450042489337565","3.352127819555949","58","285","8","21091","FASN,ACOX1,ACAD11,ACOX2,CRAT,ACOX3,ACAA1A,PECR"
"GO:MF","transferase activity","GO:0016740","0.0005060623672984459","3.2957959572620434","2322","285","59","21091","RNF213,PYGL,MAP2K2,KARS,ACLY,PXK,GK,SCP2,ALDH1L1,ACSL5,PAPSS2,FASN,TAT,FGGY,GMPPA,CROT,SEC14L2,GAPDH,NAMPT,TALDO1,BAAT,TNFAIP3,TKT,SHPK,BHMT,GOT1,GSK3A,PKM,GART,ZCCHC6,AMACR,SETD3,UBR2,CPT1A,CRAT,MTOR,PGK1,OASL2,IKBKE,GBE1,ACAA1A,OAS3,IKBKG,ACNAT1,PCK1,ADK,GSTK1,OAT,GSTP1,PFKL,ILK,ATIC,GLUL,ACNAT2,TGM2,PFKP,UBE4B,PAK2,MGST1"
"GO:MF","cytoskeletal protein binding","GO:0008092","0.000612749561835284","3.2127169906309008","983","285","33","21091","MYH9,PXK,HSPH1,HSP90AB1,ALDOA,MYO1C,ALDOB,GAPDH,ACTR3,MYO1B,KIF5B,CAP1,HSP90AA1,SETD3,DDX3X,PPP2CA,ACTB,SPTAN1,S100A6,IQGAP2,CCT5,PAFAH1B1,CKAP5,ARPC5,SNX6,ACTR2,EEF2,ACTN4,WDR1,ANXA2,CAPN1,VBP1,PICALM"
"GO:MF","aldehyde dehydrogenase (NAD+) activity","GO:0004029","0.0006950387528629674","3.157990980035294","16","285","5","21091","ALDH1L1,ALDH7A1,ADH5,ALDH2,ALDH1A7"
"GO:MF","monocarboxylic acid binding","GO:0033293","0.0008305947683322084","3.080610808708453","84","285","9","21091","PYGL,SCP2,ACOX1,ACOX2,ACOX3,ACACA,ADH5,GSTP1,PITPNA"
"GO:MF","deoxyribonucleotide binding","GO:0032552","0.0009049175970999989","3.0433909663794636","8","285","4","21091","HSP90AB1,HSP90AA1,ST13,SAMHD1"
"GO:MF","magnesium ion binding","GO:0000287","0.000980321492020329","3.008631476028256","224","285","14","21091","HACL1,EPHX2,IDH1,PGM1,TKT,ENO1,PGM3,PKM,FARSB,PPA1,GSS,PCK1,GLUL,IDH3A"
"GO:MF","palmitoyl-CoA oxidase activity","GO:0016401","0.0010090310517738435","2.996095468642644","3","285","3","21091","ACOX1,ACOX2,ACAA1A"
"GO:MF","double-stranded RNA binding","GO:0003725","0.0010133864199765531","2.9942249198290103","86","285","9","21091","HSP90AB1,IFIH1,DDX3X,OASL2,OAS3,DDX58,ZBP1,DHX9,HSPD1"
"GO:MF","aldehyde dehydrogenase [NAD(P)+] activity","GO:0004030","0.0013334363988128412","2.8750276941123523","18","285","5","21091","ALDH1L1,ALDH7A1,ADH5,ALDH2,ALDH1A7"
"GO:MF","flavin adenine dinucleotide binding","GO:0050660","0.0017839418229050768","2.748619312742001","92","285","9","21091","ACOX1,MAOB,ACAD11,AOX3,FMO1,XDH,ACOX2,ACOX3,AOX1"
"GO:MF","protein-containing complex binding","GO:0044877","0.0023863583215860706","2.6222643446540603","1451","285","41","21091","MYH9,EPPK1,SCP2,ALDH1L1,CPS1,SND1,MYO1C,KRT8,H2-K1,ISG15,IDE,IFIH1,ENO1,BHMT,ACTR3,MYO1B,TAP1,VDAC1,DDX3X,ABCE1,MTOR,PPP2CA,ST13,SPTAN1,IKBKG,CLTA,NSF,IQGAP2,PAFAH1B1,RPSA,ILK,CKAP5,ARPC5,ACTR2,EEF2,ACTN4,AP2A2,WDR1,DHX9,HSPD1,PFKP"
"GO:MF","fatty acid binding","GO:0005504","0.002511735722017995","2.6000260578119074","52","285","7","21091","SCP2,ACOX1,ACOX2,ACOX3,ADH5,GSTP1,PITPNA"
"GO:MF","nucleoside-triphosphatase activity","GO:0017111","0.003144838052055617","2.5024017142598955","823","285","28","21091","RNF213,MYH9,ACSL5,HSPA8,GBP2,ACSL1,MYO1C,IDE,IFIH1,MYO1B,TAP1,KIF5B,HSP90AA1,IIGP1,DDX3X,ABCE1,DYNC1H1,ANXA1,GBP5,DDX58,NSF,HSPA1A,EEF2,DHX9,EEF1A1,ZNFX1,IRGM1,HSPA9"
"GO:MF","carbon-carbon lyase activity","GO:0016830","0.003249218637690584","2.4882210642943465","54","285","7","21091","ME1,HACL1,ALDOA,ALDOB,GOT1,CYP17A1,PCK1"
"GO:MF","pyrophosphatase activity","GO:0016462","0.0033798896350560963","2.47109748068941","873","285","29","21091","RNF213,MYH9,ACSL5,HSPA8,GBP2,ACSL1,MYO1C,IDE,IFIH1,MYO1B,TAP1,KIF5B,HSP90AA1,IIGP1,DDX3X,ABCE1,DYNC1H1,PPA1,ANXA1,GBP5,DDX58,NSF,HSPA1A,EEF2,DHX9,EEF1A1,ZNFX1,IRGM1,HSPA9"
"GO:MF","hydrolase activity, acting on acid anhydrides","GO:0016817","0.0036063707517183475","2.4429296278219965","876","285","29","21091","RNF213,MYH9,ACSL5,HSPA8,GBP2,ACSL1,MYO1C,IDE,IFIH1,MYO1B,TAP1,KIF5B,HSP90AA1,IIGP1,DDX3X,ABCE1,DYNC1H1,PPA1,ANXA1,GBP5,DDX58,NSF,HSPA1A,EEF2,DHX9,EEF1A1,ZNFX1,IRGM1,HSPA9"
"GO:MF","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","GO:0016818","0.0036063707517183475","2.4429296278219965","876","285","29","21091","RNF213,MYH9,ACSL5,HSPA8,GBP2,ACSL1,MYO1C,IDE,IFIH1,MYO1B,TAP1,KIF5B,HSP90AA1,IIGP1,DDX3X,ABCE1,DYNC1H1,PPA1,ANXA1,GBP5,DDX58,NSF,HSPA1A,EEF2,DHX9,EEF1A1,ZNFX1,IRGM1,HSPA9"
"GO:MF","cation binding","GO:0043169","0.0039762947796634","2.400521426982044","4177","285","87","21091","RNF213,PYGL,RARS,MAP2K2,RPS27A,ACLY,MYOF,PPP3CC,ME1,HACL1,FBP1,CPS1,ARG1,AHCY,CBS,HGS,ACO1,GDA,ALDOB,EPHX2,CAT,IDH1,PGM1,UPB1,EPRS,SORD,TNFAIP3,USP19,TKT,CYP2D10,AOX3,ATOX1,IDE,IFIH1,ENO1,BHMT,PGM3,PKM,METAP2,GART,ZCCHC6,VDAC1,XDH,FARSB,UBR2,ABCE1,CYP17A1,PPP2CA,OASL2,NAIP2,PPA1,GBE1,OAS3,TRIM56,ACACA,ESYT1,GSS,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,PCK1,DPYS,DDX58,ADK,NSF,ADH5,LAP3,PFKL,SAMHD1,ACTN4,PITPNA,GLUL,AOX1,IDH3A,PFAS,PITPNB,TGM2,ANXA2,CAPN1,DNPEP,PFKP,ZNFX1,HPD,HGD,USP5"
"GO:MF","dATP binding","GO:0032564","0.003995644300522876","2.3984131804049884","4","285","3","21091","HSP90AB1,HSP90AA1,ST13"
"GO:MF","intramolecular transferase activity, phosphotransferases","GO:0016868","0.004131328845090146","2.383910234719858","11","285","4","21091","BPGM,PGM1,PGM3,PGAM1"
"GO:MF","transition metal ion binding","GO:0046914","0.0041381450535903815","2.383194290163813","1076","285","33","21091","ME1,ARG1,AHCY,GDA,UPB1,EPRS,SORD,TNFAIP3,CYP2D10,AOX3,ATOX1,IDE,IFIH1,BHMT,ZCCHC6,XDH,UBR2,ABCE1,CYP17A1,TRIM56,S100A6,PHYH,PCK1,DPYS,DDX58,ADH5,LAP3,SAMHD1,GLUL,AOX1,DNPEP,ZNFX1,USP5"
"GO:MF","carbon-oxygen lyase activity","GO:0016835","0.004305701742865682","2.365956057167863","78","285","8","21091","FASN,CBS,ACO1,EHHADH,HSD17B4,ENO1,ECHS1,TPI1"
"GO:MF","amide binding","GO:0033218","0.0049384191489023595","2.3064120520448133","368","285","17","21091","ECI2,SCP2,HSP90AB1,HSPA8,FASN,CAT,H2-K1,IDE,TAP1,RPLP0,VDAC1,ACACA,GSS,CLTA,PITPNA,HSPD1,MGST1"
"GO:MF","catalytic activity, acting on RNA","GO:0140098","0.0052968283914230415","2.275984097267406","370","285","17","21091","RARS,VARS,KARS,SND1,EPRS,IFIH1,ZCCHC6,FARSB,DDX3X,IARS,DARS,DDX58,LARS,NARS,SAMHD1,XRN1,DHX9"
"GO:MF","lipid binding","GO:0008289","0.005436084361306815","2.264713812173953","801","285","27","21091","PXK,MYOF,SCP2,CPS1,HSPA8,MYO1C,ACOX1,SEC14L2,ALDOB,MYO1B,VDAC1,ACOX2,ACOX3,ESYT1,ANXA1,ADH5,WIPI2,IQGAP2,GSTP1,SNX6,OSBP,PITPNA,AP2A2,HSPD1,PITPNB,ANXA2,PICALM"
"GO:MF","phospholipid binding","GO:0005543","0.005586027160991199","2.2528969569558295","451","285","19","21091","PXK,MYOF,CPS1,HSPA8,MYO1C,ALDOB,MYO1B,VDAC1,ESYT1,ANXA1,WIPI2,IQGAP2,SNX6,OSBP,PITPNA,AP2A2,PITPNB,ANXA2,PICALM"
"GO:MF","FAD binding","GO:0071949","0.006226726963510701","2.2057401772913505","40","285","6","21091","ACOX1,AOX3,XDH,ACOX2,ACOX3,AOX1"
"GO:MF","hydro-lyase activity","GO:0016836","0.0073843106454821415","2.1316900415621918","61","285","7","21091","FASN,CBS,ACO1,EHHADH,HSD17B4,ENO1,ECHS1"
"GO:MF","transferase activity, transferring nitrogenous groups","GO:0016769","0.007651730142674303","2.116240354851493","25","285","5","21091","TAT,GAPDH,GOT1,OAT,TGM2"
"GO:MF","protein folding chaperone","GO:0044183","0.009369339035680865","2.0282910455350014","26","285","5","21091","HSP90AB1,HSPA8,HSP90AA1,HSPA1A,HSPA9"
"GO:MF","phosphatidylcholine transfer activity","GO:0120019","0.009888989834759497","2.004848069534891","5","285","3","21091","SCP2,PITPNA,PITPNB"
"GO:MF","adenyl deoxyribonucleotide binding","GO:0032558","0.009888989834759497","2.004848069534891","5","285","3","21091","HSP90AB1,HSP90AA1,ST13"
"GO:MF","fructose binding","GO:0070061","0.009888989834759497","2.004848069534891","5","285","3","21091","ALDOA,ALDOB,PFKL"
"GO:MF","catalytic activity, acting on a tRNA","GO:0140101","0.015452480709018666","1.8110017899119644","120","285","9","21091","RARS,VARS,KARS,EPRS,FARSB,IARS,DARS,LARS,NARS"
"GO:MF","quaternary ammonium group binding","GO:0050997","0.019419750007862925","1.711756365102806","30","285","5","21091","ALDOB,VDAC1,ESYT1,PITPNA,PITPNB"
"GO:MF","phosphatidylcholine binding","GO:0031210","0.019419750007862925","1.711756365102806","30","285","5","21091","ALDOB,VDAC1,ESYT1,PITPNA,PITPNB"
"GO:MF","carnitine O-acyltransferase activity","GO:0016406","0.019579871659529353","1.708190159199933","6","285","3","21091","CROT,CPT1A,CRAT"
"GO:MF","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity","GO:0043878","0.03392177926688215","1.4695213761817487","7","285","3","21091","ALDH7A1,ALDH2,ALDH1A7"
"GO:MF","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","GO:0016810","0.038740322081648806","1.4118367729379888","135","285","9","21091","ARG1,GLS2,GDA,CAT,MTHFD1,UPB1,DPYS,ATIC,PYCRL"
"GO:MF","NADP binding","GO:0050661","0.03969066338402902","1.4013116422967795","55","285","6","21091","ME1,CAT,GAPDH,IDH1,FMO1,ASPDH"
"GO:MF","disordered domain specific binding","GO:0097718","0.041862841415793564","1.3781712975138136","35","285","5","21091","HSP90AB1,GAPDH,HSP90AA1,HSPA1A,AP2A2"
"GO:MF","peroxidase activity","GO:0004601","0.04395458045347614","1.3569958609311372","56","285","6","21091","PRDX1,CAT,GSTK1,GSTP1,PRDX6,MGST1"
"GO:MF","AMP binding","GO:0016208","0.04455385166447973","1.3511147454021233","19","285","4","21091","PYGL,FBP1,PFKL,PFKP"
"GO:BP","organic acid metabolic process","GO:0006082","3.5988125640632616e-58","57.44384077199472","948","285","99","21354","RARS,VARS,ECI2,KARS,ACLY,CTH,GK,SCP2,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,AHCY,PAPSS2,FASN,CBS,TAT,ALDOA,GLS2,ACSL1,ACO1,ACOX1,CROT,ALDOB,EPHX2,UOX,GAPDH,ASS1,BPGM,GPI,IDH1,EHHADH,MTHFD1,BAAT,UPB1,EPRS,ACAD11,HSD17B4,CYP2D10,ECH1,SDS,CTPS2,FMO1,ENO1,BHMT,GOT1,PKM,GART,AMACR,FARSB,ACOX2,CPT1A,CRAT,MTOR,ECHS1,PGK1,AKR1A1,IARS,ACOX3,PGAM1,DARS,ACAA1A,ACACA,STAT3,ANXA1,PHYH,ACNAT1,PCK1,DPYS,ADH5,HAO1,SDSL,LARS,ALDH8A1,OAT,GSTP1,TPI1,PFKL,LDHA,ATIC,NARS,GLUL,UGDH,IDH3A,ACNAT2,PFAS,PFKP,KYNU,PECR,HPD,MDH1,HGD,PYCRL,CTPS1"
"GO:BP","oxoacid metabolic process","GO:0043436","1.3398812721761995e-57","56.87293368307039","911","285","97","21354","RARS,VARS,ECI2,KARS,ACLY,CTH,GK,SCP2,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,AHCY,PAPSS2,FASN,CBS,TAT,ALDOA,GLS2,ACSL1,ACO1,ACOX1,CROT,ALDOB,EPHX2,GAPDH,ASS1,BPGM,GPI,IDH1,EHHADH,MTHFD1,BAAT,UPB1,EPRS,ACAD11,HSD17B4,CYP2D10,ECH1,SDS,CTPS2,ENO1,BHMT,GOT1,PKM,GART,AMACR,FARSB,ACOX2,CPT1A,CRAT,MTOR,ECHS1,PGK1,AKR1A1,IARS,ACOX3,PGAM1,DARS,ACAA1A,ACACA,STAT3,ANXA1,PHYH,ACNAT1,PCK1,DPYS,ADH5,HAO1,SDSL,LARS,ALDH8A1,OAT,GSTP1,TPI1,PFKL,LDHA,ATIC,NARS,GLUL,UGDH,IDH3A,ACNAT2,PFAS,PFKP,KYNU,PECR,HPD,MDH1,HGD,PYCRL,CTPS1"
"GO:BP","carboxylic acid metabolic process","GO:0019752","4.488111590064124e-57","56.347936353546324","898","285","96","21354","RARS,VARS,ECI2,KARS,ACLY,CTH,GK,SCP2,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,AHCY,FASN,CBS,TAT,ALDOA,GLS2,ACSL1,ACO1,ACOX1,CROT,ALDOB,EPHX2,GAPDH,ASS1,BPGM,GPI,IDH1,EHHADH,MTHFD1,BAAT,UPB1,EPRS,ACAD11,HSD17B4,CYP2D10,ECH1,SDS,CTPS2,ENO1,BHMT,GOT1,PKM,GART,AMACR,FARSB,ACOX2,CPT1A,CRAT,MTOR,ECHS1,PGK1,AKR1A1,IARS,ACOX3,PGAM1,DARS,ACAA1A,ACACA,STAT3,ANXA1,PHYH,ACNAT1,PCK1,DPYS,ADH5,HAO1,SDSL,LARS,ALDH8A1,OAT,GSTP1,TPI1,PFKL,LDHA,ATIC,NARS,GLUL,UGDH,IDH3A,ACNAT2,PFAS,PFKP,KYNU,PECR,HPD,MDH1,HGD,PYCRL,CTPS1"
"GO:BP","small molecule metabolic process","GO:0044281","6.198227918049649e-52","51.207732458149756","1726","285","119","21354","RARS,VARS,ECI2,KARS,ACLY,CTH,MYOF,GK,SCP2,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,AHCY,PAPSS2,FASN,CBS,TAT,ALDOA,FGGY,GLS2,ACSL1,ACO1,GDA,ESD,ACOX1,CROT,SEC14L2,ALDOB,EPHX2,UOX,CAT,GAPDH,ASS1,BPGM,GPI,IDH1,EHHADH,PGM1,NAMPT,MTHFD1,BAAT,UPB1,EPRS,ACAD11,SORD,HSD17B4,CYP2D10,ECH1,AOX3,SDS,CTPS2,FMO1,ENO1,BHMT,GOT1,PGM3,PKM,GART,AMACR,XDH,FARSB,ACOX2,ASPDH,CPT1A,CRAT,MTOR,ECHS1,CYP17A1,PGK1,AKR1A1,IARS,OASL2,ACOX3,PGAM1,DARS,ACAA1A,ACACA,STAT3,ANXA1,PHYH,ACNAT1,PCK1,DPYS,ADK,ADH5,HAO1,SDSL,LARS,ALDH8A1,OAT,GSTP1,TPI1,PFKL,LDHA,ATIC,NARS,SAMHD1,CBR1,ALDH2,GLUL,UGDH,IDH3A,ACNAT2,PFAS,PFKP,KYNU,PECR,HPD,MDH1,HGD,PYCRL,ALDH1A7,CTPS1"
